onset	duration	temperature	ratings	regulate-up/down
1646.217	12.5	47.300000	n/a	n/a
1665.247	11.0	n/a	177.000000	n/a
1683.48	12.5	46.300000	n/a	n/a
1701.513	11.0	n/a	120.000000	n/a
1720.743	12.5	46.300000	n/a	n/a
1740.754	11.0	n/a	111.000000	n/a
1757.99	12.5	45.300000	n/a	n/a
1774.993	11.0	n/a	38.000000	n/a
1793.226	12.5	45.300000	n/a	n/a
1814.251	11.0	n/a	25.000000	n/a
1830.472	12.5	44.300000	n/a	n/a
1847.475	11.0	n/a	27.000000	n/a
1864.711	12.5	44.300000	n/a	n/a
1884.739	11.0	n/a	15.000000	n/a
1902.971	12.5	43.300000	n/a	n/a
1921.985	11.0	n/a	12.000000	n/a
1942.213	12.5	47.300000	n/a	n/a
1960.246	11.0	n/a	179.000000	n/a
1977.482	12.5	47.300000	n/a	n/a
1996.512	11.0	n/a	180.000000	n/a
2015.742	12.5	43.300000	n/a	n/a
2033.759	11.0	n/a	8.000000	n/a
