onset	duration	temperature	ratings	regulate-up/down
3282.216	12.5	42.300000	n/a	n/a
3301.23	11.0	n/a	113.000000	n/a
3319.463	12.5	43.300000	n/a	n/a
3337.48	11.0	n/a	74.000000	n/a
3354.715	12.5	44.300000	n/a	n/a
3371.718	11.0	n/a	40.000000	n/a
3390.948	12.5	45.300000	n/a	n/a
3407.951	11.0	n/a	118.000000	n/a
3424.173	12.5	42.300000	n/a	n/a
3445.198	11.0	n/a	5.000000	n/a
3462.433	12.5	46.300000	n/a	n/a
3481.447	11.0	n/a	134.000000	n/a
3500.677	12.5	44.300000	n/a	n/a
3520.689	11.0	n/a	102.000000	n/a
3540.916	12.5	42.300000	n/a	n/a
3560.944	11.0	n/a	10.000000	n/a
3578.179	12.5	45.300000	n/a	n/a
3596.196	11.0	n/a	73.000000	n/a
3614.429	12.5	43.300000	n/a	n/a
3633.459	11.0	n/a	10.000000	n/a
3651.692	12.5	46.300000	n/a	n/a
3669.709	11.0	n/a	117.000000	n/a
