onset	duration	temperature	ratings	regulate-up/down
2064.216	12.5	44.300000	n/a	n/a
2083.23	11.0	n/a	93.000000	n/a
2099.452	12.5	43.300000	n/a	n/a
2120.477	11.0	n/a	15.000000	n/a
2140.704	12.5	45.300000	n/a	n/a
2160.715	11.0	n/a	101.000000	n/a
2179.945	12.5	46.300000	n/a	n/a
2199.956	11.0	n/a	105.000000	n/a
2218.189	12.5	44.300000	n/a	n/a
2235.192	11.0	n/a	23.000000	n/a
2252.427	12.5	43.300000	n/a	n/a
2271.441	11.0	n/a	40.000000	n/a
2289.674	12.5	46.300000	n/a	n/a
2308.705	11.0	n/a	103.000000	n/a
2326.937	12.5	47.300000	n/a	n/a
2344.954	11.0	n/a	107.000000	n/a
2362.189	12.5	44.300000	n/a	n/a
2380.206	11.0	n/a	81.000000	n/a
2399.425	12.5	45.300000	n/a	n/a
2417.442	11.0	n/a	86.000000	n/a
2434.677	12.5	47.300000	n/a	n/a
2451.68	11.0	n/a	110.000000	n/a
