onset	duration	temperature	ratings	regulate-up/down
1228.216	12.5	44.300000	n/a	n/a
1246.249	11.0	n/a	90.000000	n/a
1262.471	12.5	42.300000	n/a	n/a
1279.49	11.0	n/a	20.000000	n/a
1297.723	12.5	44.300000	n/a	n/a
1316.753	11.0	n/a	38.000000	n/a
1334.986	12.5	43.300000	n/a	n/a
1355.994	11.0	n/a	14.000000	n/a
1373.23	12.5	45.300000	n/a	n/a
1393.258	11.0	n/a	72.000000	n/a
1411.49	12.5	46.300000	n/a	n/a
1430.504	11.0	n/a	103.000000	n/a
1447.74	12.5	42.300000	n/a	n/a
1464.759	11.0	n/a	74.000000	n/a
1482.992	12.5	44.300000	n/a	n/a
1501.025	11.0	n/a	38.000000	n/a
1520.255	12.5	45.300000	n/a	n/a
1538.272	11.0	n/a	75.000000	n/a
1555.507	12.5	46.300000	n/a	n/a
1574.521	11.0	n/a	104.000000	n/a
1593.751	12.5	43.300000	n/a	n/a
1613.762	11.0	n/a	7.000000	n/a
