onset	duration	temperature	ratings	regulate-up/down
1646.217	12.5	47.300000	n/a	n/a
1665.247	11.0	n/a	174.000000	n/a
1683.48	12.5	47.300000	n/a	n/a
1701.497	11.0	n/a	159.000000	n/a
1720.727	12.5	46.300000	n/a	n/a
1737.746	11.0	n/a	107.000000	n/a
1755.979	12.5	45.300000	n/a	n/a
1774.993	11.0	n/a	80.000000	n/a
1793.226	12.5	43.300000	n/a	n/a
1812.256	11.0	n/a	53.000000	n/a
1828.478	12.5	46.300000	n/a	n/a
1846.495	11.0	n/a	132.000000	n/a
1865.725	12.5	45.300000	n/a	n/a
1885.753	11.0	n/a	30.000000	n/a
1902.988	12.5	44.300000	n/a	n/a
1919.991	11.0	n/a	42.000000	n/a
1937.227	12.5	47.300000	n/a	n/a
1957.254	11.0	n/a	159.000000	n/a
1977.482	12.5	43.300000	n/a	n/a
1995.515	11.0	n/a	78.000000	n/a
2012.751	12.5	44.300000	n/a	n/a
2033.776	11.0	n/a	52.000000	n/a
