onset	duration	temperature	ratings	regulate-up/down
2064.216	12.5	44.300000	n/a	n/a
2084.228	11.0	n/a	110.000000	n/a
2101.463	12.5	46.300000	n/a	n/a
2120.477	11.0	n/a	134.000000	n/a
2138.71	12.5	47.300000	n/a	n/a
2157.74	11.0	n/a	145.000000	n/a
2175.973	12.5	44.300000	n/a	n/a
2195.984	11.0	n/a	85.000000	n/a
2215.214	12.5	45.300000	n/a	n/a
2234.228	11.0	n/a	91.000000	n/a
2253.458	12.5	43.300000	n/a	n/a
2270.461	11.0	n/a	72.000000	n/a
2287.697	12.5	44.300000	n/a	n/a
2305.73	11.0	n/a	80.000000	n/a
2325.957	12.5	47.300000	n/a	n/a
2346.966	11.0	n/a	128.000000	n/a
2363.188	12.5	46.300000	n/a	n/a
2381.221	11.0	n/a	118.000000	n/a
2399.454	12.5	45.300000	n/a	n/a
2417.487	11.0	n/a	91.000000	n/a
2435.72	12.5	43.300000	n/a	n/a
2452.739	11.0	n/a	41.000000	n/a
