onset	duration	temperature	ratings	regulate-up/down
1228.217	12.5	46.300000	n/a	n/a
1248.244	11.0	n/a	141.000000	n/a
1267.475	12.5	46.300000	n/a	n/a
1288.5	11.0	n/a	115.000000	n/a
1306.732	12.5	43.300000	n/a	n/a
1324.749	11.0	n/a	52.000000	n/a
1340.971	12.5	43.300000	n/a	n/a
1360.001	11.0	n/a	40.000000	n/a
1378.234	12.5	42.300000	n/a	n/a
1395.237	11.0	n/a	33.000000	n/a
1412.473	12.5	42.300000	n/a	n/a
1429.492	11.0	n/a	21.000000	n/a
1446.728	12.5	46.300000	n/a	n/a
1465.758	11.0	n/a	117.000000	n/a
1484.988	12.5	44.300000	n/a	n/a
1504.002	11.0	n/a	57.000000	n/a
1522.235	12.5	44.300000	n/a	n/a
1540.268	11.0	n/a	45.000000	n/a
1557.504	12.5	45.300000	n/a	n/a
1575.537	11.0	n/a	61.000000	n/a
1595.764	12.5	45.300000	n/a	n/a
1615.776	11.0	n/a	80.000000	n/a
