onset	duration	temperature	ratings	regulate-up/down
1646.216	12.5	45.300000	n/a	n/a
1666.227	11.0	n/a	179.000000	n/a
1684.46	12.5	46.300000	n/a	n/a
1702.477	11.0	n/a	163.000000	n/a
1720.71	12.5	43.300000	n/a	n/a
1737.729	11.0	n/a	76.000000	n/a
1754.965	12.5	45.300000	n/a	n/a
1773.995	11.0	n/a	79.000000	n/a
1791.231	12.5	44.300000	n/a	n/a
1809.248	11.0	n/a	14.000000	n/a
1828.478	12.5	47.300000	n/a	n/a
1846.511	11.0	n/a	189.000000	n/a
1863.746	12.5	44.300000	n/a	n/a
1882.76	11.0	n/a	114.000000	n/a
1900.993	12.5	46.300000	n/a	n/a
1920.007	11.0	n/a	161.000000	n/a
1939.237	12.5	45.300000	n/a	n/a
1956.24	11.0	n/a	113.000000	n/a
1972.462	12.5	47.300000	n/a	n/a
1993.487	11.0	n/a	188.000000	n/a
2013.714	12.5	43.300000	n/a	n/a
2033.725	11.0	n/a	59.000000	n/a
