onset	duration	temperature	ratings	regulate-up/down
3282.216	12.5	44.300000	n/a	n/a
3299.219	11.0	n/a	153.000000	n/a
3318.449	12.5	45.300000	n/a	n/a
3338.477	11.0	n/a	106.000000	n/a
3355.712	12.5	42.300000	n/a	n/a
3374.726	11.0	n/a	87.000000	n/a
3392.959	12.5	44.300000	n/a	n/a
3413.967	11.0	n/a	52.000000	n/a
3431.203	12.5	43.300000	n/a	n/a
3450.217	11.0	n/a	6.000000	n/a
3470.444	12.5	46.300000	n/a	n/a
3487.447	11.0	n/a	175.000000	n/a
3503.669	12.5	43.300000	n/a	n/a
3523.697	11.0	n/a	66.000000	n/a
3542.927	12.5	45.300000	n/a	n/a
3560.96	11.0	n/a	89.000000	n/a
3579.193	12.5	44.300000	n/a	n/a
3597.226	11.0	n/a	72.000000	n/a
3614.462	12.5	46.300000	n/a	n/a
3632.495	11.0	n/a	182.000000	n/a
3650.728	12.5	42.300000	n/a	n/a
3669.758	11.0	n/a	60.000000	n/a
