onset	duration	temperature	ratings	regulate-up/down
2064.216	12.5	44.300000	n/a	n/a
2084.244	11.0	n/a	30.000000	n/a
2102.476	12.5	44.300000	n/a	n/a
2121.49	11.0	n/a	30.000000	n/a
2137.712	12.5	43.300000	n/a	n/a
2154.715	11.0	n/a	20.000000	n/a
2172.948	12.5	47.300000	n/a	n/a
2190.981	11.0	n/a	150.000000	n/a
2211.208	12.5	47.300000	n/a	n/a
2231.219	11.0	n/a	150.000000	n/a
2248.455	12.5	45.300000	n/a	n/a
2267.485	11.0	n/a	140.000000	n/a
2285.718	12.5	43.300000	n/a	n/a
2304.748	11.0	n/a	30.000000	n/a
2321.984	12.5	46.300000	n/a	n/a
2340.017	11.0	n/a	132.000000	n/a
2357.253	12.5	46.300000	n/a	n/a
2378.278	11.0	n/a	125.000000	n/a
2397.508	12.5	43.300000	n/a	n/a
2415.541	11.0	n/a	15.000000	n/a
2434.771	12.5	44.300000	n/a	n/a
2451.79	11.0	n/a	22.000000	n/a
