onset	duration	temperature	ratings	regulate-up/down
2064.216	12.5	44.300000	n/a	n/a
2081.219	11.0	n/a	120.000000	n/a
2099.452	12.5	47.300000	n/a	n/a
2118.482	11.0	n/a	140.000000	n/a
2135.718	12.5	43.300000	n/a	n/a
2156.726	11.0	n/a	20.000000	n/a
2173.962	12.5	45.300000	n/a	n/a
2193.973	11.0	n/a	30.000000	n/a
2214.2	12.5	47.300000	n/a	n/a
2232.217	11.0	n/a	145.000000	n/a
2250.45	12.5	44.300000	n/a	n/a
2268.467	11.0	n/a	15.000000	n/a
2285.702	12.5	43.300000	n/a	n/a
2305.713	11.0	n/a	5.000000	n/a
2321.935	12.5	44.300000	n/a	n/a
2340.949	11.0	n/a	15.000000	n/a
2359.182	12.5	46.300000	n/a	n/a
2377.199	11.0	n/a	125.000000	n/a
2396.429	12.5	46.300000	n/a	n/a
2413.448	11.0	n/a	125.000000	n/a
2431.681	12.5	45.300000	n/a	n/a
2450.712	11.0	n/a	10.000000	n/a
