onset	duration	temperature	ratings	regulate-up/down
2064.216	12.5	44.300000	n/a	n/a
2084.244	11.0	n/a	175.000000	n/a
2104.471	12.5	47.300000	n/a	n/a
2124.499	11.0	n/a	196.000000	n/a
2142.731	12.5	43.300000	n/a	n/a
2161.745	11.0	n/a	125.000000	n/a
2178.981	12.5	44.300000	n/a	n/a
2197.995	11.0	n/a	126.000000	n/a
2215.23	12.5	45.300000	n/a	n/a
2232.233	11.0	n/a	133.000000	n/a
2251.463	12.5	44.300000	n/a	n/a
2268.466	11.0	n/a	8.000000	n/a
2286.699	12.5	46.300000	n/a	n/a
2304.716	11.0	n/a	63.000000	n/a
2320.937	12.5	47.300000	n/a	n/a
2338.954	11.0	n/a	185.000000	n/a
2356.19	12.5	45.300000	n/a	n/a
2375.22	11.0	n/a	195.000000	n/a
2393.453	12.5	43.300000	n/a	n/a
2414.462	11.0	n/a	73.000000	n/a
2433.692	12.5	46.300000	n/a	n/a
2451.725	11.0	n/a	180.000000	n/a
