onset	duration	temperature	ratings	regulate-up/down
3282.216	12.5	44.300000	n/a	n/a
3302.228	11.0	n/a	177.000000	n/a
3318.449	12.5	46.300000	n/a	n/a
3337.463	11.0	n/a	187.000000	n/a
3354.699	12.5	44.300000	n/a	n/a
3373.729	11.0	n/a	108.000000	n/a
3392.959	12.5	44.300000	n/a	n/a
3411.973	11.0	n/a	64.000000	n/a
3430.206	12.5	42.300000	n/a	n/a
3451.215	11.0	n/a	115.000000	n/a
3469.447	12.5	43.300000	n/a	n/a
3486.45	11.0	n/a	50.000000	n/a
3506.678	12.5	46.300000	n/a	n/a
3524.711	11.0	n/a	168.000000	n/a
3541.946	12.5	42.300000	n/a	n/a
3559.963	11.0	n/a	130.000000	n/a
3579.193	12.5	45.300000	n/a	n/a
3596.196	11.0	n/a	22.000000	n/a
3614.429	12.5	45.300000	n/a	n/a
3634.44	11.0	n/a	130.000000	n/a
3651.676	12.5	43.300000	n/a	n/a
3669.709	11.0	n/a	17.000000	n/a
