onset	duration	temperature	ratings	regulate-up/down
428.216	12.5	45.300000	n/a	n/a
446.249	11.0	n/a	115.000000	n/a
464.482	12.5	46.300000	n/a	n/a
483.496	11.0	n/a	122.000000	n/a
501.729	12.5	44.300000	n/a	n/a
520.743	11.0	n/a	112.000000	n/a
537.979	12.5	46.300000	n/a	n/a
554.998	11.0	n/a	120.000000	n/a
573.231	12.5	45.300000	n/a	n/a
594.24	11.0	n/a	106.000000	n/a
613.47	12.5	42.300000	n/a	n/a
632.5	11.0	n/a	104.000000	n/a
649.736	12.5	44.300000	n/a	n/a
666.739	11.0	n/a	104.000000	n/a
682.961	12.5	43.300000	n/a	n/a
702.988	11.0	n/a	102.000000	n/a
721.221	12.5	43.300000	n/a	n/a
739.238	11.0	n/a	80.000000	n/a
758.468	12.5	45.300000	n/a	n/a
776.485	11.0	n/a	102.000000	n/a
793.721	12.5	42.300000	n/a	n/a
813.748	11.0	n/a	60.000000	n/a
