onset	duration	temperature	ratings	regulate-up/down
3282.216	12.5	42.300000	n/a	n/a
3300.249	11.0	n/a	102.000000	n/a
3317.485	12.5	42.300000	n/a	n/a
3335.502	11.0	n/a	15.000000	n/a
3353.734	12.5	45.300000	n/a	n/a
3372.748	11.0	n/a	160.000000	n/a
3391.978	12.5	42.300000	n/a	n/a
3411.989	11.0	n/a	10.000000	n/a
3430.222	12.5	43.300000	n/a	n/a
3449.236	11.0	n/a	5.000000	n/a
3467.469	12.5	45.300000	n/a	n/a
3487.48	11.0	n/a	121.000000	n/a
3507.707	12.5	44.300000	n/a	n/a
3525.724	11.0	n/a	10.000000	n/a
3542.96	12.5	44.300000	n/a	n/a
3559.979	11.0	n/a	113.000000	n/a
3578.212	12.5	46.300000	n/a	n/a
3595.215	11.0	n/a	140.000000	n/a
3611.437	12.5	46.300000	n/a	n/a
3632.462	11.0	n/a	120.000000	n/a
3651.692	12.5	43.300000	n/a	n/a
3670.722	11.0	n/a	10.000000	n/a
