onset	duration	temperature	ratings	regulate-up/down
1228.216	12.5	46.300000	n/a	n/a
1248.244	11.0	n/a	170.000000	n/a
1265.479	12.5	46.300000	n/a	n/a
1282.482	11.0	n/a	150.000000	n/a
1298.72	12.5	44.300000	n/a	n/a
1317.734	11.0	n/a	40.000000	n/a
1336.964	12.5	43.300000	n/a	n/a
1356.976	11.0	n/a	25.000000	n/a
1375.208	12.5	42.300000	n/a	n/a
1394.222	11.0	n/a	15.000000	n/a
1412.455	12.5	45.300000	n/a	n/a
1433.464	11.0	n/a	102.000000	n/a
1451.696	12.5	45.300000	n/a	n/a
1468.699	11.0	n/a	70.000000	n/a
1486.932	12.5	43.300000	n/a	n/a
1504.949	11.0	n/a	20.000000	n/a
1522.184	12.5	46.300000	n/a	n/a
1541.198	11.0	n/a	141.000000	n/a
1558.434	12.5	42.300000	n/a	n/a
1576.467	11.0	n/a	15.000000	n/a
1596.694	12.5	44.300000	n/a	n/a
1614.711	11.0	n/a	80.000000	n/a
