onset	duration	temperature	ratings	regulate-up/down
428.217	12.5	45.300000	n/a	n/a
446.25	11.0	n/a	166.000000	n/a
465.48	12.5	45.300000	n/a	n/a
482.499	11.0	n/a	140.000000	n/a
499.735	12.5	44.300000	n/a	n/a
518.765	11.0	n/a	40.000000	n/a
536.001	12.5	42.300000	n/a	n/a
554.018	11.0	n/a	35.000000	n/a
573.248	12.5	43.300000	n/a	n/a
591.265	11.0	n/a	35.000000	n/a
609.497	12.5	43.300000	n/a	n/a
628.511	11.0	n/a	40.000000	n/a
646.744	12.5	46.300000	n/a	n/a
665.758	11.0	n/a	160.000000	n/a
683.991	12.5	42.300000	n/a	n/a
704.019	11.0	n/a	40.000000	n/a
720.24	12.5	44.300000	n/a	n/a
740.252	11.0	n/a	100.000000	n/a
758.484	12.5	46.300000	n/a	n/a
775.487	11.0	n/a	125.000000	n/a
795.714	12.5	45.300000	n/a	n/a
816.723	11.0	n/a	115.000000	n/a
