onset	duration	temperature	ratings	regulate-up/down
2064.217	12.5	44.300000	n/a	n/a
2084.244	11.0	n/a	140.000000	n/a
2102.477	12.5	44.300000	n/a	n/a
2121.491	11.0	n/a	50.000000	n/a
2137.714	12.5	43.300000	n/a	n/a
2154.732	11.0	n/a	2.000000	n/a
2173.962	12.5	47.300000	n/a	n/a
2191.979	11.0	n/a	180.000000	n/a
2209.215	12.5	45.300000	n/a	n/a
2226.234	11.0	n/a	20.000000	n/a
2243.47	12.5	45.300000	n/a	n/a
2261.503	11.0	n/a	8.000000	n/a
2279.736	12.5	44.300000	n/a	n/a
2298.766	11.0	n/a	40.000000	n/a
2316.999	12.5	46.300000	n/a	n/a
2337.01	11.0	n/a	130.000000	n/a
2356.24	12.5	47.300000	n/a	n/a
2377.249	11.0	n/a	170.000000	n/a
2395.482	12.5	46.300000	n/a	n/a
2413.515	11.0	n/a	120.000000	n/a
2430.751	12.5	43.300000	n/a	n/a
2449.781	11.0	n/a	30.000000	n/a
