onset	duration	temperature	ratings	regulate-up/down
1228.216	12.5	46.300000	n/a	n/a
1249.225	11.0	n/a	179.000000	n/a
1267.458	12.5	46.300000	n/a	n/a
1285.491	11.0	n/a	159.000000	n/a
1304.721	12.5	44.300000	n/a	n/a
1323.735	11.0	n/a	122.000000	n/a
1340.971	12.5	43.300000	n/a	n/a
1359.004	11.0	n/a	11.000000	n/a
1376.24	12.5	43.300000	n/a	n/a
1394.273	11.0	n/a	85.000000	n/a
1412.506	12.5	45.300000	n/a	n/a
1429.509	11.0	n/a	65.000000	n/a
1447.742	12.5	42.300000	n/a	n/a
1467.77	11.0	n/a	0.000000	n/a
1487.0	12.5	42.300000	n/a	n/a
1504.019	11.0	n/a	110.000000	n/a
1520.241	12.5	46.300000	n/a	n/a
1540.252	11.0	n/a	166.000000	n/a
1558.485	12.5	45.300000	n/a	n/a
1577.499	11.0	n/a	131.000000	n/a
1597.726	12.5	44.300000	n/a	n/a
1616.741	11.0	n/a	87.000000	n/a
