onset	duration	temperature	ratings	regulate-up/down
2064.216	12.5	44.300000	n/a	n/a
2083.246	11.0	n/a	142.000000	n/a
2101.479	12.5	43.300000	n/a	n/a
2118.482	11.0	n/a	83.000000	n/a
2136.715	12.5	44.300000	n/a	n/a
2155.729	11.0	n/a	130.000000	n/a
2172.965	12.5	44.300000	n/a	n/a
2192.993	11.0	n/a	92.000000	n/a
2211.225	12.5	46.300000	n/a	n/a
2228.228	11.0	n/a	173.000000	n/a
2248.456	12.5	45.300000	n/a	n/a
2267.486	11.0	n/a	0.000000	n/a
2283.708	12.5	43.300000	n/a	n/a
2304.717	11.0	n/a	120.000000	n/a
2323.947	12.5	47.300000	n/a	n/a
2343.975	11.0	n/a	188.000000	n/a
2362.207	12.5	45.300000	n/a	n/a
2380.224	11.0	n/a	171.000000	n/a
2397.46	12.5	47.300000	n/a	n/a
2415.493	11.0	n/a	187.000000	n/a
2434.723	12.5	46.300000	n/a	n/a
2452.74	11.0	n/a	175.000000	n/a
