onset	duration	temperature	ratings	regulate-up/down
2864.216	12.5	43.300000	n/a	n/a
2882.233	11.0	n/a	173.000000	n/a
2900.466	12.5	44.300000	n/a	n/a
2919.48	11.0	n/a	160.000000	n/a
2936.716	12.5	42.300000	n/a	n/a
2955.746	11.0	n/a	145.000000	n/a
2971.968	12.5	42.300000	n/a	n/a
2991.979	11.0	n/a	140.000000	n/a
3010.212	12.5	45.300000	n/a	n/a
3027.215	11.0	n/a	172.000000	n/a
3044.451	12.5	45.300000	n/a	n/a
3061.47	11.0	n/a	176.000000	n/a
3079.703	12.5	46.300000	n/a	n/a
3098.717	11.0	n/a	181.000000	n/a
3118.944	12.5	43.300000	n/a	n/a
3138.956	11.0	n/a	135.000000	n/a
3158.186	12.5	43.300000	n/a	n/a
3176.219	11.0	n/a	139.000000	n/a
3195.449	12.5	46.300000	n/a	n/a
3216.458	11.0	n/a	183.000000	n/a
3234.691	12.5	44.300000	n/a	n/a
3252.724	11.0	n/a	164.000000	n/a
