onset	duration	temperature	ratings	regulate-up/down
1228.216	12.5	42.300000	n/a	n/a
1247.246	11.0	n/a	109.000000	n/a
1265.479	12.5	43.300000	n/a	n/a
1284.509	11.0	n/a	104.000000	n/a
1302.742	12.5	45.300000	n/a	n/a
1320.775	11.0	n/a	119.000000	n/a
1339.008	12.5	45.300000	n/a	n/a
1357.041	11.0	n/a	108.000000	n/a
1376.271	12.5	46.300000	n/a	n/a
1395.301	11.0	n/a	125.000000	n/a
1412.537	12.5	46.300000	n/a	n/a
1432.564	11.0	n/a	129.000000	n/a
1452.791	12.5	42.300000	n/a	n/a
1469.794	11.0	n/a	45.000000	n/a
1486.016	12.5	42.300000	n/a	n/a
1503.035	11.0	n/a	51.000000	n/a
1520.271	12.5	44.300000	n/a	n/a
1541.296	11.0	n/a	103.000000	n/a
1559.528	12.5	44.300000	n/a	n/a
1579.539	11.0	n/a	92.000000	n/a
1598.769	12.5	43.300000	n/a	n/a
1616.786	11.0	n/a	46.000000	n/a
