onset	duration	temperature	ratings	regulate-up/down
2864.217	12.5	43.300000	n/a	n/a
2885.241	11.0	n/a	140.000000	n/a
2904.471	12.5	43.300000	n/a	n/a
2923.485	11.0	n/a	49.000000	n/a
2942.715	12.5	42.300000	n/a	n/a
2959.718	11.0	n/a	46.000000	n/a
2977.95	12.5	43.300000	n/a	n/a
2997.962	11.0	n/a	95.000000	n/a
3015.197	12.5	44.300000	n/a	n/a
3034.227	11.0	n/a	105.000000	n/a
3052.46	12.5	46.300000	n/a	n/a
3070.477	11.0	n/a	149.000000	n/a
3088.709	12.5	45.300000	n/a	n/a
3105.712	11.0	n/a	112.000000	n/a
3122.948	12.5	44.300000	n/a	n/a
3141.978	11.0	n/a	87.000000	n/a
3162.205	12.5	45.300000	n/a	n/a
3182.216	11.0	n/a	109.000000	n/a
3199.452	12.5	42.300000	n/a	n/a
3217.485	11.0	n/a	85.000000	n/a
3233.706	12.5	46.300000	n/a	n/a
3251.723	11.0	n/a	165.000000	n/a
