onset	duration	temperature	ratings	regulate-up/down
428.217	12.5	45.300000	n/a	n/a
448.244	11.0	n/a	130.000000	n/a
465.48	12.5	44.300000	n/a	n/a
482.483	11.0	n/a	120.000000	n/a
499.718	12.5	42.300000	n/a	n/a
516.721	11.0	n/a	90.000000	n/a
536.949	12.5	46.300000	n/a	n/a
556.976	11.0	n/a	130.000000	n/a
575.209	12.5	42.300000	n/a	n/a
594.223	11.0	n/a	103.000000	n/a
611.459	12.5	45.300000	n/a	n/a
629.492	11.0	n/a	110.000000	n/a
647.725	12.5	45.300000	n/a	n/a
665.742	11.0	n/a	110.000000	n/a
683.974	12.5	43.300000	n/a	n/a
704.983	11.0	n/a	0.000000	n/a
724.213	12.5	43.300000	n/a	n/a
743.243	11.0	n/a	50.000000	n/a
762.473	12.5	46.300000	n/a	n/a
780.49	11.0	n/a	130.000000	n/a
798.723	12.5	44.300000	n/a	n/a
817.753	11.0	n/a	105.000000	n/a
