onset	duration	temperature	ratings	regulate-up/down
1228.216	12.5	46.300000	n/a	n/a
1247.246	11.0	n/a	135.000000	n/a
1264.482	12.5	46.300000	n/a	n/a
1282.499	11.0	n/a	135.000000	n/a
1300.732	12.5	44.300000	n/a	n/a
1317.751	11.0	n/a	105.000000	n/a
1336.981	12.5	44.300000	n/a	n/a
1355.995	11.0	n/a	100.000000	n/a
1374.228	12.5	45.300000	n/a	n/a
1393.258	11.0	n/a	110.000000	n/a
1410.494	12.5	46.300000	n/a	n/a
1427.497	11.0	n/a	125.000000	n/a
1445.73	12.5	43.300000	n/a	n/a
1465.757	11.0	n/a	100.000000	n/a
1481.979	12.5	45.300000	n/a	n/a
1502.988	11.0	n/a	110.000000	n/a
1523.215	12.5	42.300000	n/a	n/a
1541.248	11.0	n/a	105.000000	n/a
1560.478	12.5	42.300000	n/a	n/a
1578.495	11.0	n/a	100.000000	n/a
1596.728	12.5	43.300000	n/a	n/a
1616.755	11.0	n/a	105.000000	n/a
