onset	duration	temperature	ratings	regulate-up/down
1228.216	12.5	46.300000	n/a	n/a
1246.233	11.0	n/a	173.000000	n/a
1263.468	12.5	46.300000	n/a	n/a
1284.477	11.0	n/a	155.000000	n/a
1302.709	12.5	43.300000	n/a	n/a
1319.712	11.0	n/a	46.000000	n/a
1335.934	12.5	43.300000	n/a	n/a
1353.967	11.0	n/a	48.000000	n/a
1373.197	12.5	45.300000	n/a	n/a
1392.211	11.0	n/a	120.000000	n/a
1411.441	12.5	42.300000	n/a	n/a
1429.458	11.0	n/a	140.000000	n/a
1449.685	12.5	46.300000	n/a	n/a
1469.713	11.0	n/a	164.000000	n/a
1487.945	12.5	44.300000	n/a	n/a
1506.959	11.0	n/a	154.000000	n/a
1525.192	12.5	45.300000	n/a	n/a
1542.195	11.0	n/a	148.000000	n/a
1560.428	12.5	42.300000	n/a	n/a
1579.458	11.0	n/a	109.000000	n/a
1596.694	12.5	44.300000	n/a	n/a
1616.721	11.0	n/a	149.000000	n/a
