onset	duration	temperature	ratings	regulate-up/down
3282.216	12.5	42.300000	n/a	n/a
3300.249	11.0	n/a	137.000000	n/a
3317.485	12.5	43.300000	n/a	n/a
3338.509	11.0	n/a	143.000000	n/a
3358.737	12.5	46.300000	n/a	n/a
3375.756	11.0	n/a	149.000000	n/a
3393.989	12.5	46.300000	n/a	n/a
3413.019	11.0	n/a	158.000000	n/a
3430.255	12.5	44.300000	n/a	n/a
3448.288	11.0	n/a	116.000000	n/a
3467.518	12.5	44.300000	n/a	n/a
3487.529	11.0	n/a	43.000000	n/a
3505.762	12.5	42.300000	n/a	n/a
3524.776	11.0	n/a	132.000000	n/a
3540.997	12.5	42.300000	n/a	n/a
3561.009	11.0	n/a	23.000000	n/a
3578.244	12.5	45.300000	n/a	n/a
3596.261	11.0	n/a	163.000000	n/a
3614.493	12.5	45.300000	n/a	n/a
3631.496	11.0	n/a	125.000000	n/a
3650.726	12.5	46.300000	n/a	n/a
3669.74	11.0	n/a	170.000000	n/a
