onset	duration	temperature	ratings	regulate-up/down
428.216	12.5	45.300000	n/a	n/a
447.23	11.0	n/a	140.000000	n/a
466.46	12.5	46.300000	n/a	n/a
484.477	11.0	n/a	142.000000	n/a
501.712	12.5	44.300000	n/a	n/a
521.724	11.0	n/a	9.000000	n/a
539.956	12.5	45.000000	n/a	n/a
559.968	11.0	n/a	113.000000	n/a
578.2	12.5	42.300000	n/a	n/a
595.203	11.0	n/a	5.000000	n/a
615.43	12.5	43.300000	n/a	n/a
633.447	11.0	n/a	7.000000	n/a
651.68	12.5	44.300000	n/a	n/a
669.697	11.0	n/a	110.000000	n/a
687.929	12.5	43.300000	n/a	n/a
706.943	11.0	n/a	109.000000	n/a
724.179	12.5	46.300000	n/a	n/a
743.193	11.0	n/a	134.000000	n/a
760.429	12.5	45.300000	n/a	n/a
777.448	11.0	n/a	116.000000	n/a
796.678	12.5	42.300000	n/a	n/a
817.686	11.0	n/a	5.000000	n/a
