onset	duration	temperature	ratings	regulate-up/down
2064.216	12.5	44.300000	n/a	n/a
2081.235	11.0	n/a	130.000000	n/a
2100.465	12.5	46.300000	n/a	n/a
2117.468	11.0	n/a	158.000000	n/a
2134.704	12.5	46.300000	n/a	n/a
2152.737	11.0	n/a	149.000000	n/a
2169.973	12.5	47.300000	n/a	n/a
2188.006	11.0	n/a	163.000000	n/a
2206.239	12.5	45.300000	n/a	n/a
2224.272	11.0	n/a	142.000000	n/a
2242.505	12.5	44.300000	n/a	n/a
2261.535	11.0	n/a	4.000000	n/a
2277.757	12.5	44.300000	n/a	n/a
2296.771	11.0	n/a	117.000000	n/a
2316.001	12.5	43.300000	n/a	n/a
2337.018	11.0	n/a	10.000000	n/a
2355.251	12.5	45.300000	n/a	n/a
2375.262	11.0	n/a	121.000000	n/a
2392.498	12.5	43.300000	n/a	n/a
2412.526	11.0	n/a	133.000000	n/a
2432.753	12.5	47.300000	n/a	n/a
2451.783	11.0	n/a	158.000000	n/a
