onset	duration	temperature	ratings	regulate-up/down
428.216	12.5	45.300000	n/a	n/a
446.233	11.0	n/a	140.000000	n/a
465.463	12.5	46.300000	n/a	n/a
482.466	11.0	n/a	160.000000	n/a
499.702	12.5	45.300000	n/a	n/a
516.721	11.0	n/a	120.000000	n/a
534.954	12.5	45.300000	n/a	n/a
553.968	11.0	n/a	61.000000	n/a
574.195	12.5	43.300000	n/a	n/a
594.207	11.0	n/a	5.000000	n/a
612.44	12.5	44.300000	n/a	n/a
631.47	11.0	n/a	50.000000	n/a
649.703	12.5	44.300000	n/a	n/a
670.712	11.0	n/a	80.000000	n/a
689.942	12.5	46.300000	n/a	n/a
707.975	11.0	n/a	135.000000	n/a
726.208	12.5	42.300000	n/a	n/a
746.236	11.0	n/a	25.000000	n/a
762.458	12.5	42.300000	n/a	n/a
780.491	11.0	n/a	40.000000	n/a
797.727	12.5	43.300000	n/a	n/a
816.757	11.0	n/a	60.000000	n/a
