onset	duration	temperature	ratings	regulate-up/down
428.216	12.5	45.300000	n/a	n/a
447.23	11.0	n/a	14.000000	n/a
466.46	12.5	44.300000	n/a	n/a
486.472	11.0	n/a	106.000000	n/a
504.704	12.5	42.300000	n/a	n/a
521.707	11.0	n/a	105.000000	n/a
537.929	12.5	44.300000	n/a	n/a
558.937	11.0	n/a	104.000000	n/a
579.165	12.5	46.300000	n/a	n/a
596.184	11.0	n/a	110.000000	n/a
613.42	12.5	42.300000	n/a	n/a
631.453	11.0	n/a	109.000000	n/a
649.686	12.5	45.300000	n/a	n/a
669.714	11.0	n/a	109.000000	n/a
686.949	12.5	46.300000	n/a	n/a
704.966	11.0	n/a	113.000000	n/a
723.199	12.5	43.300000	n/a	n/a
742.229	11.0	n/a	106.000000	n/a
760.462	12.5	43.300000	n/a	n/a
779.476	11.0	n/a	6.000000	n/a
798.706	12.5	45.300000	n/a	n/a
816.723	11.0	n/a	0.000000	n/a
