onset	duration	temperature	ratings	regulate-up/down
2064.216	12.5	44.300000	n/a	n/a
2081.219	11.0	n/a	109.000000	n/a
2097.441	12.5	44.300000	n/a	n/a
2115.474	11.0	n/a	3.000000	n/a
2133.707	12.5	43.300000	n/a	n/a
2152.721	11.0	n/a	2.000000	n/a
2170.954	12.5	47.300000	n/a	n/a
2188.987	11.0	n/a	112.000000	n/a
2206.223	12.5	47.300000	n/a	n/a
2223.242	11.0	n/a	122.000000	n/a
2241.475	12.5	45.300000	n/a	n/a
2262.483	11.0	n/a	110.000000	n/a
2279.719	12.5	45.300000	n/a	n/a
2299.747	11.0	n/a	108.000000	n/a
2318.977	12.5	46.300000	n/a	n/a
2338.007	11.0	n/a	109.000000	n/a
2357.237	12.5	46.300000	n/a	n/a
2375.254	11.0	n/a	116.000000	n/a
2393.487	12.5	43.300000	n/a	n/a
2413.515	11.0	n/a	107.000000	n/a
2433.742	12.5	44.300000	n/a	n/a
2452.773	11.0	n/a	4.000000	n/a
