onset	duration	temperature	ratings	regulate-up/down
1228.217	12.5	42.300000	n/a	n/a
1245.236	11.0	n/a	0.000000	n/a
1263.469	12.5	42.300000	n/a	n/a
1281.502	11.0	n/a	102.000000	n/a
1298.738	12.5	42.300000	n/a	n/a
1316.771	11.0	n/a	0.000000	n/a
1332.993	12.5	46.300000	n/a	n/a
1352.023	11.0	n/a	15.000000	n/a
1370.256	12.5	44.300000	n/a	n/a
1390.267	11.0	n/a	0.000000	n/a
1410.495	12.5	44.300000	n/a	n/a
1429.525	11.0	n/a	1.000000	n/a
1448.755	12.5	43.300000	n/a	n/a
1468.766	11.0	n/a	2.000000	n/a
1486.999	12.5	45.300000	n/a	n/a
1506.013	11.0	n/a	4.000000	n/a
1524.246	12.5	45.300000	n/a	n/a
1542.279	11.0	n/a	4.000000	n/a
1561.509	12.5	43.300000	n/a	n/a
1582.518	11.0	n/a	4.000000	n/a
1599.753	12.5	46.300000	n/a	n/a
1616.756	11.0	n/a	108.000000	n/a
