onset	duration	temperature	ratings	regulate-up/down
3282.217	12.5	44.300000	n/a	n/a
3299.236	11.0	n/a	105.000000	n/a
3317.469	12.5	45.300000	n/a	n/a
3335.502	11.0	n/a	105.000000	n/a
3352.738	12.5	42.300000	n/a	n/a
3372.766	11.0	n/a	70.000000	n/a
3392.993	12.5	44.300000	n/a	n/a
3412.023	11.0	n/a	50.000000	n/a
3430.256	12.5	43.300000	n/a	n/a
3448.273	11.0	n/a	40.000000	n/a
3464.495	12.5	46.300000	n/a	n/a
3485.52	11.0	n/a	129.000000	n/a
3503.752	12.5	45.300000	n/a	n/a
3521.769	11.0	n/a	110.000000	n/a
3539.005	12.5	46.300000	n/a	n/a
3558.035	11.0	n/a	130.000000	n/a
3577.265	12.5	43.300000	n/a	n/a
3597.277	11.0	n/a	30.000000	n/a
3616.507	12.5	44.300000	n/a	n/a
3635.537	11.0	n/a	40.000000	n/a
3653.77	12.5	42.300000	n/a	n/a
3670.773	11.0	n/a	0.000000	n/a
