onset	duration	temperature	ratings	regulate-up/down
428.216	12.5	45.300000	n/a	n/a
445.219	11.0	n/a	135.000000	n/a
462.455	12.5	45.300000	n/a	n/a
482.482	11.0	n/a	130.000000	n/a
499.718	12.5	42.300000	n/a	n/a
516.721	11.0	n/a	70.000000	n/a
534.954	12.5	43.300000	n/a	n/a
552.987	11.0	n/a	70.000000	n/a
569.209	12.5	46.300000	n/a	n/a
588.239	11.0	n/a	130.000000	n/a
605.475	12.5	44.300000	n/a	n/a
625.503	11.0	n/a	105.000000	n/a
644.733	12.5	43.300000	n/a	n/a
662.766	11.0	n/a	41.000000	n/a
680.999	12.5	42.300000	n/a	n/a
700.029	11.0	n/a	41.000000	n/a
719.259	12.5	45.300000	n/a	n/a
738.273	11.0	n/a	120.000000	n/a
756.506	12.5	44.300000	n/a	n/a
777.515	11.0	n/a	103.000000	n/a
795.747	12.5	46.300000	n/a	n/a
813.764	11.0	n/a	139.000000	n/a
