onset	duration	temperature	ratings	regulate-up/down
1228.216	12.5	42.300000	n/a	n/a
1246.233	11.0	n/a	110.000000	n/a
1264.466	12.5	42.300000	n/a	n/a
1281.485	11.0	n/a	26.000000	n/a
1298.721	12.5	43.300000	n/a	n/a
1319.746	11.0	n/a	92.000000	n/a
1336.981	12.5	43.300000	n/a	n/a
1353.984	11.0	n/a	66.000000	n/a
1372.217	12.5	46.300000	n/a	n/a
1390.234	11.0	n/a	151.000000	n/a
1408.467	12.5	46.300000	n/a	n/a
1427.497	11.0	n/a	122.000000	n/a
1446.727	12.5	44.300000	n/a	n/a
1465.741	11.0	n/a	51.000000	n/a
1481.963	12.5	44.300000	n/a	n/a
1500.993	11.0	n/a	25.000000	n/a
1520.223	12.5	42.300000	n/a	n/a
1540.235	11.0	n/a	25.000000	n/a
1557.47	12.5	45.300000	n/a	n/a
1577.481	11.0	n/a	6.000000	n/a
1597.709	12.5	45.300000	n/a	n/a
1615.742	11.0	n/a	78.000000	n/a
