onset	duration	temperature	ratings	regulate-up/down
1646.216	12.5	45.300000	n/a	n/a
1665.23	11.0	n/a	139.000000	n/a
1681.452	12.5	45.300000	n/a	n/a
1698.471	11.0	n/a	47.000000	n/a
1716.704	12.5	46.300000	n/a	n/a
1733.707	11.0	n/a	146.000000	n/a
1752.937	12.5	47.300000	n/a	n/a
1770.954	11.0	n/a	158.000000	n/a
1791.181	12.5	46.300000	n/a	n/a
1809.198	11.0	n/a	150.000000	n/a
1827.431	12.5	45.300000	n/a	n/a
1845.464	11.0	n/a	14.000000	n/a
1862.699	12.5	44.300000	n/a	n/a
1881.713	11.0	n/a	8.000000	n/a
1898.949	12.5	43.300000	n/a	n/a
1917.98	11.0	n/a	10.000000	n/a
1936.212	12.5	47.300000	n/a	n/a
1957.221	11.0	n/a	153.000000	n/a
1975.454	12.5	43.300000	n/a	n/a
1995.481	11.0	n/a	6.000000	n/a
2014.711	12.5	44.300000	n/a	n/a
2034.723	11.0	n/a	22.000000	n/a
