onset	duration	temperature	ratings	regulate-up/down
2864.217	12.5	43.300000	n/a	n/a
2883.247	11.0	n/a	107.000000	n/a
2899.469	12.5	44.300000	n/a	n/a
2917.502	11.0	n/a	44.000000	n/a
2937.729	12.5	46.300000	n/a	n/a
2958.738	11.0	n/a	100.000000	n/a
2977.968	12.5	45.300000	n/a	n/a
2997.996	11.0	n/a	23.000000	n/a
3017.226	12.5	44.300000	n/a	n/a
3036.256	11.0	n/a	57.000000	n/a
3054.489	12.5	42.300000	n/a	n/a
3072.506	11.0	n/a	17.000000	n/a
3089.741	12.5	43.300000	n/a	n/a
3108.755	11.0	n/a	0.000000	n/a
3126.988	12.5	43.300000	n/a	n/a
3143.991	11.0	n/a	51.000000	n/a
3161.227	12.5	46.300000	n/a	n/a
3178.246	11.0	n/a	149.000000	n/a
3196.479	12.5	42.300000	n/a	n/a
3214.512	11.0	n/a	2.000000	n/a
3232.745	12.5	45.300000	n/a	n/a
3252.773	11.0	n/a	40.000000	n/a
