onset	duration	temperature	ratings	regulate-up/down
1646.216	12.5	45.300000	n/a	n/a
1664.249	11.0	n/a	133.000000	n/a
1682.482	12.5	43.300000	n/a	n/a
1701.496	11.0	n/a	59.000000	n/a
1717.719	12.5	47.300000	n/a	n/a
1735.751	11.0	n/a	166.000000	n/a
1752.987	12.5	44.300000	n/a	n/a
1770.006	11.0	n/a	23.000000	n/a
1788.239	12.5	44.300000	n/a	n/a
1808.251	11.0	n/a	16.000000	n/a
1826.483	12.5	46.300000	n/a	n/a
1844.5	11.0	n/a	120.000000	n/a
1863.73	12.5	46.300000	n/a	n/a
1882.744	11.0	n/a	122.000000	n/a
1899.98	12.5	47.300000	n/a	n/a
1918.994	11.0	n/a	172.000000	n/a
1939.221	12.5	43.300000	n/a	n/a
1960.23	11.0	n/a	22.000000	n/a
1979.46	12.5	45.300000	n/a	n/a
1999.488	11.0	n/a	130.000000	n/a
2016.723	12.5	45.300000	n/a	n/a
2033.726	11.0	n/a	127.000000	n/a
