onset	duration	temperature	ratings	regulate-up/down
1646.216	12.5	45.300000	n/a	n/a
1665.247	11.0	n/a	105.000000	n/a
1682.482	12.5	46.300000	n/a	n/a
1702.493	11.0	n/a	114.000000	n/a
1719.729	12.5	46.300000	n/a	n/a
1739.757	11.0	n/a	110.000000	n/a
1759.984	12.5	47.300000	n/a	n/a
1778.017	11.0	n/a	125.000000	n/a
1796.25	12.5	45.300000	n/a	n/a
1813.253	11.0	n/a	96.000000	n/a
1832.483	12.5	45.300000	n/a	n/a
1851.497	11.0	n/a	104.000000	n/a
1867.719	12.5	43.300000	n/a	n/a
1886.749	11.0	n/a	5.000000	n/a
1904.982	12.5	44.300000	n/a	n/a
1923.015	11.0	n/a	50.000000	n/a
1940.251	12.5	44.300000	n/a	n/a
1961.276	11.0	n/a	35.000000	n/a
1980.506	12.5	47.300000	n/a	n/a
1997.509	11.0	n/a	130.000000	n/a
2015.742	12.5	43.300000	n/a	n/a
2033.775	11.0	n/a	50.000000	n/a
