onset	duration	temperature	ratings	regulate-up/down
2064.216	12.5	44.300000	n/a	n/a
2082.233	11.0	n/a	105.000000	n/a
2098.454	12.5	44.300000	n/a	n/a
2116.471	11.0	n/a	75.000000	n/a
2133.707	12.5	43.300000	n/a	n/a
2150.726	11.0	n/a	50.000000	n/a
2170.953	12.5	46.300000	n/a	n/a
2191.962	11.0	n/a	110.000000	n/a
2210.195	12.5	45.300000	n/a	n/a
2228.228	11.0	n/a	101.000000	n/a
2245.464	12.5	47.300000	n/a	n/a
2265.491	11.0	n/a	115.000000	n/a
2284.721	12.5	46.300000	n/a	n/a
2304.733	11.0	n/a	110.000000	n/a
2322.965	12.5	43.300000	n/a	n/a
2341.979	11.0	n/a	75.000000	n/a
2360.212	12.5	45.300000	n/a	n/a
2379.226	11.0	n/a	90.000000	n/a
2396.462	12.5	47.300000	n/a	n/a
2415.492	11.0	n/a	120.000000	n/a
2434.722	12.5	44.300000	n/a	n/a
2451.725	11.0	n/a	90.000000	n/a
