onset	duration	temperature	ratings	regulate-up/down
1228.216	12.5	44.300000	n/a	n/a
1247.246	11.0	n/a	146.000000	n/a
1267.463	12.5	42.300000	n/a	n/a
1287.474	11.0	n/a	34.000000	n/a
1304.71	12.5	44.300000	n/a	n/a
1323.74	11.0	n/a	18.000000	n/a
1342.97	12.5	46.300000	n/a	n/a
1360.987	11.0	n/a	167.000000	n/a
1379.22	12.5	46.300000	n/a	n/a
1396.239	11.0	n/a	170.000000	n/a
1414.472	12.5	42.300000	n/a	n/a
1431.491	11.0	n/a	4.000000	n/a
1450.721	12.5	44.300000	n/a	n/a
1468.738	11.0	n/a	15.000000	n/a
1486.987	12.5	43.300000	n/a	n/a
1507.996	11.0	n/a	6.000000	n/a
1524.217	12.5	45.300000	n/a	n/a
1543.231	11.0	n/a	1.000000	n/a
1561.464	12.5	45.300000	n/a	n/a
1579.497	11.0	n/a	102.000000	n/a
1596.733	12.5	43.300000	n/a	n/a
1616.76	11.0	n/a	2.000000	n/a
