onset	duration	temperature	ratings	regulate-up/down
2064.216	12.5	44.300000	n/a	n/a
2084.244	11.0	n/a	150.000000	n/a
2102.477	12.5	45.300000	n/a	n/a
2121.507	11.0	n/a	131.000000	n/a
2141.735	12.5	44.300000	n/a	n/a
2162.76	11.0	n/a	2.000000	n/a
2178.981	12.5	44.300000	n/a	n/a
2196.998	11.0	n/a	3.000000	n/a
2215.231	12.5	47.300000	n/a	n/a
2232.234	11.0	n/a	197.000000	n/a
2250.467	12.5	46.300000	n/a	n/a
2268.5	11.0	n/a	140.000000	n/a
2285.736	12.5	45.300000	n/a	n/a
2305.747	11.0	n/a	16.000000	n/a
2322.983	12.5	47.300000	n/a	n/a
2342.013	11.0	n/a	196.000000	n/a
2360.246	12.5	43.300000	n/a	n/a
2378.263	11.0	n/a	1.000000	n/a
2395.499	12.5	43.300000	n/a	n/a
2412.518	11.0	n/a	4.000000	n/a
2431.748	12.5	46.300000	n/a	n/a
2450.762	11.0	n/a	193.000000	n/a
