onset	duration	temperature	ratings	regulate-up/down
1646.216	12.5	44.700000	n/a	n/a
1665.23	11.0	n/a	126.000000	n/a
1682.466	12.5	42.100000	n/a	n/a
1702.477	11.0	n/a	4.000000	n/a
1720.71	12.5	44.700000	n/a	n/a
1739.724	11.0	n/a	109.000000	n/a
1756.96	12.5	47.300000	n/a	n/a
1774.977	11.0	n/a	195.000000	n/a
1795.204	12.5	47.300000	n/a	n/a
1814.235	11.0	n/a	195.000000	n/a
1830.456	12.5	42.100000	n/a	n/a
1850.468	11.0	n/a	109.000000	n/a
1869.698	12.5	44.700000	n/a	n/a
1886.717	11.0	n/a	0.000000	n/a
1904.95	12.5	43.400000	n/a	n/a
1921.953	11.0	n/a	0.000000	n/a
1940.186	12.5	46.000000	n/a	n/a
1961.211	11.0	n/a	143.000000	n/a
1979.444	12.5	46.000000	n/a	n/a
1997.477	11.0	n/a	40.000000	n/a
2014.713	12.5	43.400000	n/a	n/a
2032.746	11.0	n/a	6.000000	n/a
