onset	duration	temperature	ratings	regulate-up/down
2064.216	12.5	44.300000	n/a	n/a
2083.246	11.0	n/a	127.000000	n/a
2101.479	12.5	47.300000	n/a	n/a
2120.493	11.0	n/a	170.000000	n/a
2139.723	12.5	45.300000	n/a	n/a
2159.734	11.0	n/a	104.000000	n/a
2177.967	12.5	47.300000	n/a	n/a
2195.984	11.0	n/a	166.000000	n/a
2213.219	12.5	44.300000	n/a	n/a
2233.231	11.0	n/a	45.000000	n/a
2252.461	12.5	43.300000	n/a	n/a
2271.491	11.0	n/a	87.000000	n/a
2287.713	12.5	46.300000	n/a	n/a
2304.732	11.0	n/a	121.000000	n/a
2321.968	12.5	43.300000	n/a	n/a
2338.987	11.0	n/a	2.000000	n/a
2357.22	12.5	46.300000	n/a	n/a
2378.229	11.0	n/a	120.000000	n/a
2395.464	12.5	44.300000	n/a	n/a
2413.481	11.0	n/a	67.000000	n/a
2433.708	12.5	45.300000	n/a	n/a
2451.725	11.0	n/a	67.000000	n/a
