onset	duration	temperature	ratings	regulate-up/down
1646.216	12.5	43.300000	n/a	n/a
1663.219	11.0	n/a	119.000000	n/a
1682.449	12.5	44.300000	n/a	n/a
1702.46	11.0	n/a	117.000000	n/a
1719.696	12.5	46.300000	n/a	n/a
1738.726	11.0	n/a	137.000000	n/a
1756.959	12.5	46.300000	n/a	n/a
1773.962	11.0	n/a	149.000000	n/a
1794.189	12.5	43.300000	n/a	n/a
1813.203	11.0	n/a	37.000000	n/a
1831.436	12.5	47.300000	n/a	n/a
1849.453	11.0	n/a	157.000000	n/a
1865.674	12.5	45.300000	n/a	n/a
1883.691	11.0	n/a	130.000000	n/a
1902.921	12.5	45.300000	n/a	n/a
1920.938	11.0	n/a	85.000000	n/a
1938.173	12.5	44.300000	n/a	n/a
1959.182	11.0	n/a	31.000000	n/a
1977.415	12.5	43.300000	n/a	n/a
1996.445	11.0	n/a	17.000000	n/a
2013.681	12.5	47.300000	n/a	n/a
2033.709	11.0	n/a	179.000000	n/a
