onset	duration	temperature	ratings	regulate-up/down
3282.216	12.5	44.300000	n/a	n/a
3301.247	11.0	n/a	108.000000	n/a
3318.482	12.5	45.300000	n/a	n/a
3339.491	11.0	n/a	15.000000	n/a
3357.723	12.5	42.300000	n/a	n/a
3375.74	11.0	n/a	0.000000	n/a
3394.97	12.5	43.300000	n/a	n/a
3412.987	11.0	n/a	0.000000	n/a
3430.222	12.5	45.300000	n/a	n/a
3449.236	11.0	n/a	0.000000	n/a
3468.466	12.5	44.300000	n/a	n/a
3488.478	11.0	n/a	0.000000	n/a
3506.71	12.5	43.300000	n/a	n/a
3523.713	11.0	n/a	0.000000	n/a
3540.949	12.5	46.300000	n/a	n/a
3560.977	11.0	n/a	0.000000	n/a
3579.209	12.5	46.300000	n/a	n/a
3598.223	11.0	n/a	0.000000	n/a
3616.456	12.5	42.300000	n/a	n/a
3634.473	11.0	n/a	0.000000	n/a
3650.695	12.5	44.300000	n/a	n/a
3667.714	11.0	n/a	0.000000	n/a
