onset	duration	temperature	ratings	regulate-up/down
428.216	12.5	45.300000	n/a	n/a
447.23	11.0	n/a	128.000000	n/a
464.466	12.5	44.300000	n/a	n/a
481.485	11.0	n/a	107.000000	n/a
501.712	12.5	45.300000	n/a	n/a
521.724	11.0	n/a	114.000000	n/a
539.956	12.5	46.300000	n/a	n/a
556.959	11.0	n/a	122.000000	n/a
575.192	12.5	46.300000	n/a	n/a
594.222	11.0	n/a	127.000000	n/a
613.452	12.5	45.300000	n/a	n/a
631.469	11.0	n/a	107.000000	n/a
649.702	12.5	42.300000	n/a	n/a
668.732	11.0	n/a	10.000000	n/a
686.965	12.5	42.300000	n/a	n/a
704.998	11.0	n/a	10.000000	n/a
722.234	12.5	43.300000	n/a	n/a
743.259	11.0	n/a	44.000000	n/a
760.494	12.5	43.300000	n/a	n/a
780.505	11.0	n/a	65.000000	n/a
799.735	12.5	44.300000	n/a	n/a
817.752	11.0	n/a	102.000000	n/a
