onset	duration	temperature	ratings	regulate-up/down
1228.216	12.5	44.300000	n/a	n/a
1245.235	11.0	n/a	118.000000	n/a
1263.468	12.5	43.300000	n/a	n/a
1282.482	11.0	n/a	107.000000	n/a
1301.712	12.5	44.300000	n/a	n/a
1321.723	11.0	n/a	104.000000	n/a
1338.959	12.5	46.300000	n/a	n/a
1356.992	11.0	n/a	119.000000	n/a
1377.219	12.5	44.300000	n/a	n/a
1395.236	11.0	n/a	92.000000	n/a
1412.471	12.5	45.300000	n/a	n/a
1431.485	11.0	n/a	112.000000	n/a
1449.718	12.5	45.300000	n/a	n/a
1467.751	11.0	n/a	105.000000	n/a
1484.987	12.5	43.300000	n/a	n/a
1502.006	11.0	n/a	91.000000	n/a
1520.239	12.5	42.300000	n/a	n/a
1539.269	11.0	n/a	85.000000	n/a
1557.502	12.5	46.300000	n/a	n/a
1577.513	11.0	n/a	116.000000	n/a
1593.735	12.5	42.300000	n/a	n/a
1614.76	11.0	n/a	83.000000	n/a
