onset	duration	temperature	ratings	regulate-up/down
2864.216	12.5	43.300000	n/a	n/a
2883.23	11.0	n/a	114.000000	n/a
2903.457	12.5	45.300000	n/a	n/a
2920.46	11.0	n/a	110.000000	n/a
2938.693	12.5	42.300000	n/a	n/a
2957.723	11.0	n/a	20.000000	n/a
2973.945	12.5	45.300000	n/a	n/a
2994.953	11.0	n/a	106.000000	n/a
3012.189	12.5	43.300000	n/a	n/a
3032.2	11.0	n/a	85.000000	n/a
3051.43	12.5	46.300000	n/a	n/a
3069.447	11.0	n/a	126.000000	n/a
3088.677	12.5	44.300000	n/a	n/a
3106.71	11.0	n/a	98.000000	n/a
3124.943	12.5	43.300000	n/a	n/a
3143.973	11.0	n/a	85.000000	n/a
3162.206	12.5	42.300000	n/a	n/a
3180.239	11.0	n/a	39.000000	n/a
3198.472	12.5	44.300000	n/a	n/a
3215.491	11.0	n/a	101.000000	n/a
3232.727	12.5	46.300000	n/a	n/a
3252.755	11.0	n/a	118.000000	n/a
