onset	duration	temperature	ratings	regulate-up/down
3282.217	12.5	44.300000	n/a	n/a
3301.247	11.0	n/a	130.000000	n/a
3319.48	12.5	44.300000	n/a	n/a
3336.483	11.0	n/a	110.000000	n/a
3354.716	12.5	45.300000	n/a	n/a
3374.743	11.0	n/a	121.000000	n/a
3390.965	12.5	46.300000	n/a	n/a
3407.968	11.0	n/a	148.000000	n/a
3426.201	12.5	42.300000	n/a	n/a
3444.234	11.0	n/a	2.000000	n/a
3463.464	12.5	43.300000	n/a	n/a
3481.481	11.0	n/a	2.000000	n/a
3500.711	12.5	46.300000	n/a	n/a
3521.736	11.0	n/a	151.000000	n/a
3538.972	12.5	44.300000	n/a	n/a
3558.999	11.0	n/a	110.000000	n/a
3576.235	12.5	43.300000	n/a	n/a
3594.268	11.0	n/a	2.000000	n/a
3612.501	12.5	45.300000	n/a	n/a
3631.515	11.0	n/a	117.000000	n/a
3651.742	12.5	42.300000	n/a	n/a
3670.756	11.0	n/a	2.000000	n/a
