onset	duration	temperature	ratings	regulate-up/down
2064.216	12.5	44.300000	n/a	n/a
2081.235	11.0	n/a	113.000000	n/a
2099.468	12.5	46.300000	n/a	n/a
2117.485	11.0	n/a	140.000000	n/a
2133.707	12.5	47.300000	n/a	n/a
2153.734	11.0	n/a	158.000000	n/a
2171.967	12.5	47.300000	n/a	n/a
2188.97	11.0	n/a	156.000000	n/a
2206.206	12.5	43.300000	n/a	n/a
2224.239	11.0	n/a	106.000000	n/a
2242.472	12.5	45.300000	n/a	n/a
2262.5	11.0	n/a	126.000000	n/a
2279.735	12.5	44.300000	n/a	n/a
2298.749	11.0	n/a	15.000000	n/a
2315.985	12.5	44.300000	n/a	n/a
2337.01	11.0	n/a	16.000000	n/a
2356.24	12.5	45.300000	n/a	n/a
2375.27	11.0	n/a	108.000000	n/a
2393.503	12.5	43.300000	n/a	n/a
2412.517	11.0	n/a	5.000000	n/a
2431.747	12.5	46.300000	n/a	n/a
2449.764	11.0	n/a	145.000000	n/a
