onset	duration	temperature	ratings	regulate-up/down
1646.216	12.5	45.300000	n/a	n/a
1666.228	11.0	n/a	112.000000	n/a
1684.461	12.5	47.300000	n/a	n/a
1701.48	11.0	n/a	170.000000	n/a
1721.707	12.5	44.300000	n/a	n/a
1738.71	11.0	n/a	84.000000	n/a
1755.946	12.5	44.300000	n/a	n/a
1776.954	11.0	n/a	79.000000	n/a
1795.187	12.5	43.300000	n/a	n/a
1813.204	11.0	n/a	29.000000	n/a
1831.437	12.5	46.300000	n/a	n/a
1850.451	11.0	n/a	120.000000	n/a
1869.681	12.5	45.300000	n/a	n/a
1888.695	11.0	n/a	56.000000	n/a
1904.917	12.5	45.300000	n/a	n/a
1922.95	11.0	n/a	33.000000	n/a
1940.186	12.5	43.300000	n/a	n/a
1960.197	11.0	n/a	7.000000	n/a
1978.43	12.5	46.300000	n/a	n/a
1997.444	11.0	n/a	116.000000	n/a
2016.674	12.5	47.300000	n/a	n/a
2034.691	11.0	n/a	165.000000	n/a
