onset	duration	temperature	ratings	regulate-up/down
3282.216	12.5	46.300000	n/a	n/a
3299.235	11.0	n/a	148.000000	n/a
3318.465	12.5	46.300000	n/a	n/a
3338.477	11.0	n/a	124.000000	n/a
3356.71	12.5	45.300000	n/a	n/a
3374.743	11.0	n/a	81.000000	n/a
3391.979	12.5	42.300000	n/a	n/a
3411.009	11.0	n/a	23.000000	n/a
3429.242	12.5	43.300000	n/a	n/a
3449.253	11.0	n/a	15.000000	n/a
3465.475	12.5	43.300000	n/a	n/a
3484.489	11.0	n/a	16.000000	n/a
3502.722	12.5	44.300000	n/a	n/a
3521.736	11.0	n/a	20.000000	n/a
3539.969	12.5	44.300000	n/a	n/a
3560.994	11.0	n/a	14.000000	n/a
3581.221	12.5	42.300000	n/a	n/a
3599.238	11.0	n/a	21.000000	n/a
3616.474	12.5	46.300000	n/a	n/a
3634.491	11.0	n/a	133.000000	n/a
3653.721	12.5	45.300000	n/a	n/a
3670.74	11.0	n/a	78.000000	n/a
