onset	duration	temperature	ratings	regulate-up/down
2064.217	12.5	44.300000	n/a	n/a
2082.25	11.0	n/a	111.000000	n/a
2101.48	12.5	43.300000	n/a	n/a
2121.491	11.0	n/a	13.000000	n/a
2139.724	12.5	45.300000	n/a	n/a
2157.741	11.0	n/a	25.000000	n/a
2173.963	12.5	44.300000	n/a	n/a
2190.982	11.0	n/a	9.000000	n/a
2209.215	12.5	47.300000	n/a	n/a
2228.229	11.0	n/a	161.000000	n/a
2246.462	12.5	47.300000	n/a	n/a
2265.476	11.0	n/a	165.000000	n/a
2282.712	12.5	45.300000	n/a	n/a
2301.742	11.0	n/a	39.000000	n/a
2319.975	12.5	46.300000	n/a	n/a
2336.978	11.0	n/a	120.000000	n/a
2354.214	12.5	46.300000	n/a	n/a
2374.241	11.0	n/a	41.000000	n/a
2391.477	12.5	43.300000	n/a	n/a
2412.486	11.0	n/a	18.000000	n/a
2432.713	12.5	44.300000	n/a	n/a
2450.73	11.0	n/a	34.000000	n/a
