onset	duration	temperature	ratings	regulate-up/down
2064.216	12.5	43.400000	n/a	n/a
2082.233	11.0	n/a	104.000000	n/a
2098.454	12.5	44.700000	n/a	n/a
2118.465	11.0	n/a	104.000000	n/a
2137.695	12.5	44.700000	n/a	n/a
2156.709	11.0	n/a	91.000000	n/a
2174.942	12.5	47.300000	n/a	n/a
2195.967	11.0	n/a	138.000000	n/a
2213.202	12.5	43.400000	n/a	n/a
2231.235	11.0	n/a	82.000000	n/a
2248.471	12.5	47.300000	n/a	n/a
2267.501	11.0	n/a	131.000000	n/a
2285.734	12.5	42.100000	n/a	n/a
2302.753	11.0	n/a	91.000000	n/a
2320.986	12.5	43.400000	n/a	n/a
2339.019	11.0	n/a	63.000000	n/a
2356.255	12.5	42.100000	n/a	n/a
2373.274	11.0	n/a	72.000000	n/a
2393.501	12.5	46.000000	n/a	n/a
2413.529	11.0	n/a	111.000000	n/a
2431.761	12.5	46.000000	n/a	n/a
2450.775	11.0	n/a	107.000000	n/a
