onset	duration	temperature	ratings	regulate-up/down
2864.216	12.5	43.300000	n/a	n/a
2882.233	11.0	n/a	117.000000	n/a
2901.463	12.5	44.300000	n/a	n/a
2922.487	11.0	n/a	121.000000	n/a
2940.72	12.5	44.300000	n/a	n/a
2957.723	11.0	n/a	105.000000	n/a
2975.956	12.5	46.300000	n/a	n/a
2994.986	11.0	n/a	125.000000	n/a
3012.221	12.5	43.300000	n/a	n/a
3030.238	11.0	n/a	40.000000	n/a
3047.473	12.5	46.300000	n/a	n/a
3064.476	11.0	n/a	121.000000	n/a
3082.709	12.5	42.300000	n/a	n/a
3102.737	11.0	n/a	42.000000	n/a
3118.958	12.5	43.300000	n/a	n/a
3136.975	11.0	n/a	46.000000	n/a
3155.207	12.5	42.300000	n/a	n/a
3174.221	11.0	n/a	36.000000	n/a
3194.448	12.5	45.300000	n/a	n/a
3214.459	11.0	n/a	105.000000	n/a
3231.695	12.5	45.300000	n/a	n/a
3250.725	11.0	n/a	91.000000	n/a
