onset	duration	temperature	ratings	regulate-up/down
3282.216	12.5	42.300000	n/a	n/a
3300.233	11.0	n/a	91.000000	n/a
3319.463	12.5	42.300000	n/a	n/a
3340.488	11.0	n/a	81.000000	n/a
3358.721	12.5	43.300000	n/a	n/a
3376.754	11.0	n/a	91.000000	n/a
3394.986	12.5	45.300000	n/a	n/a
3414.0	11.0	n/a	106.000000	n/a
3432.233	12.5	46.300000	n/a	n/a
3452.261	11.0	n/a	117.000000	n/a
3470.493	12.5	42.300000	n/a	n/a
3490.504	11.0	n/a	67.000000	n/a
3507.74	12.5	46.300000	n/a	n/a
3526.77	11.0	n/a	115.000000	n/a
3544.006	12.5	44.300000	n/a	n/a
3563.036	11.0	n/a	97.000000	n/a
3582.266	12.5	43.300000	n/a	n/a
3599.285	11.0	n/a	79.000000	n/a
3615.507	12.5	45.300000	n/a	n/a
3633.54	11.0	n/a	102.000000	n/a
3650.776	12.5	44.300000	n/a	n/a
3667.795	11.0	n/a	92.000000	n/a
