onset	duration	temperature	ratings	regulate-up/down
1646.216	12.5	45.300000	n/a	n/a
1663.235	11.0	n/a	115.000000	n/a
1683.462	12.5	43.300000	n/a	n/a
1702.476	11.0	n/a	82.000000	n/a
1721.706	12.5	47.300000	n/a	n/a
1742.715	11.0	n/a	135.000000	n/a
1761.944	12.5	46.300000	n/a	n/a
1778.947	11.0	n/a	122.000000	n/a
1796.183	12.5	45.300000	n/a	n/a
1816.21	11.0	n/a	105.000000	n/a
1834.443	12.5	46.300000	n/a	n/a
1852.476	11.0	n/a	117.000000	n/a
1869.712	12.5	44.300000	n/a	n/a
1888.742	11.0	n/a	105.000000	n/a
1905.977	12.5	45.300000	n/a	n/a
1924.991	11.0	n/a	109.000000	n/a
1941.213	12.5	44.300000	n/a	n/a
1961.241	11.0	n/a	97.000000	n/a
1979.473	12.5	47.300000	n/a	n/a
1997.49	11.0	n/a	132.000000	n/a
2015.723	12.5	44.300000	n/a	n/a
2033.756	11.0	n/a	105.000000	n/a
