onset	duration	temperature	ratings	regulate-up/down
3282.216	12.5	44.300000	n/a	n/a
3302.227	11.0	n/a	196.000000	n/a
3320.46	12.5	45.300000	n/a	n/a
3338.477	11.0	n/a	197.000000	n/a
3355.712	12.5	46.300000	n/a	n/a
3372.715	11.0	n/a	200.000000	n/a
3391.945	12.5	42.300000	n/a	n/a
3411.957	11.0	n/a	32.000000	n/a
3428.178	12.5	42.300000	n/a	n/a
3446.195	11.0	n/a	24.000000	n/a
3464.428	12.5	46.300000	n/a	n/a
3482.461	11.0	n/a	200.000000	n/a
3500.694	12.5	44.300000	n/a	n/a
3519.724	11.0	n/a	111.000000	n/a
3538.954	12.5	44.300000	n/a	n/a
3557.968	11.0	n/a	116.000000	n/a
3578.196	12.5	43.300000	n/a	n/a
3595.215	11.0	n/a	22.000000	n/a
3612.451	12.5	43.300000	n/a	n/a
3631.481	11.0	n/a	11.000000	n/a
3648.717	12.5	45.300000	n/a	n/a
3669.742	11.0	n/a	172.000000	n/a
