onset	duration	temperature	ratings	regulate-up/down
2864.216	12.5	43.300000	n/a	n/a
2884.244	11.0	n/a	181.000000	n/a
2903.474	12.5	46.300000	n/a	n/a
2921.507	11.0	n/a	197.000000	n/a
2939.74	12.5	42.300000	n/a	n/a
2960.765	11.0	n/a	3.000000	n/a
2978.0	12.5	45.300000	n/a	n/a
2997.014	11.0	n/a	140.000000	n/a
3015.247	12.5	45.300000	n/a	n/a
3032.25	11.0	n/a	120.000000	n/a
3052.477	12.5	43.300000	n/a	n/a
3071.491	11.0	n/a	50.000000	n/a
3088.727	12.5	44.300000	n/a	n/a
3108.755	11.0	n/a	25.000000	n/a
3127.985	12.5	42.300000	n/a	n/a
3145.004	11.0	n/a	11.000000	n/a
3163.237	12.5	43.300000	n/a	n/a
3181.27	11.0	n/a	45.000000	n/a
3198.506	12.5	44.300000	n/a	n/a
3216.539	11.0	n/a	100.000000	n/a
3232.761	12.5	46.300000	n/a	n/a
3251.791	11.0	n/a	195.000000	n/a
