onset	duration	temperature	ratings	regulate-up/down
3282.216	12.5	42.300000	n/a	n/a
3301.23	11.0	n/a	127.000000	n/a
3319.463	12.5	43.300000	n/a	n/a
3339.474	11.0	n/a	131.000000	n/a
3358.705	12.5	43.300000	n/a	n/a
3377.735	11.0	n/a	121.000000	n/a
3397.963	12.5	42.300000	n/a	n/a
3418.988	11.0	n/a	115.000000	n/a
3438.218	12.5	46.300000	n/a	n/a
3456.251	11.0	n/a	145.000000	n/a
3474.484	12.5	42.300000	n/a	n/a
3492.501	11.0	n/a	110.000000	n/a
3508.723	12.5	44.300000	n/a	n/a
3528.75	11.0	n/a	119.000000	n/a
3545.986	12.5	44.300000	n/a	n/a
3562.989	11.0	n/a	122.000000	n/a
3580.225	12.5	46.300000	n/a	n/a
3599.255	11.0	n/a	145.000000	n/a
3617.488	12.5	45.300000	n/a	n/a
3634.491	11.0	n/a	142.000000	n/a
3652.724	12.5	45.300000	n/a	n/a
3670.757	11.0	n/a	135.000000	n/a
