onset	duration	temperature	ratings	regulate-up/down
1228.216	12.5	46.300000	n/a	n/a
1249.225	11.0	n/a	140.000000	n/a
1268.455	12.5	45.300000	n/a	n/a
1285.474	11.0	n/a	125.000000	n/a
1303.707	12.5	43.300000	n/a	n/a
1322.721	11.0	n/a	111.000000	n/a
1339.957	12.5	44.300000	n/a	n/a
1356.976	11.0	n/a	94.000000	n/a
1375.209	12.5	42.300000	n/a	n/a
1395.22	11.0	n/a	97.000000	n/a
1413.453	12.5	42.300000	n/a	n/a
1432.467	11.0	n/a	111.000000	n/a
1450.7	12.5	45.300000	n/a	n/a
1469.714	11.0	n/a	131.000000	n/a
1489.941	12.5	44.300000	n/a	n/a
1507.958	11.0	n/a	116.000000	n/a
1524.181	12.5	43.300000	n/a	n/a
1542.213	11.0	n/a	120.000000	n/a
1561.444	12.5	46.300000	n/a	n/a
1579.477	11.0	n/a	135.000000	n/a
1596.713	12.5	46.300000	n/a	n/a
1616.74	11.0	n/a	140.000000	n/a
